Age,DailyRate,Education,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MonthlyRupiah,BonusScore,AnnualBonus
33,922,5,95,4,4,3,16184,0,3,10,2,6,1,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20049554,0.6891921601873555,41006.82888070824
31,688,3,44,2,3,4,11557,0,4,10,3,5,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14317393,0.519824700979118,17564.61406921567
18,1306,3,69,3,1,2,1878,1,3,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2326561,0.3968978833267146,1684.37422488757
40,1094,3,58,1,3,1,10932,0,3,20,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13543112,0.3394518985145294,14642.888154560835
41,509,4,62,2,2,3,6811,1,3,10,3,8,7,0,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8437810,0.4103176096869965,6811.0
26,775,2,45,3,2,3,4306,0,3,8,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5334490,0.2677137297250479,3305.7753201960563
35,195,3,80,3,2,3,4859,0,3,5,3,5,4,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6019574,0.49182635929610874,4859.0
34,258,4,74,4,2,4,5337,0,3,10,3,10,7,5,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6611744,0.633936952807521,6051.821517133741
26,471,3,66,1,1,4,2340,1,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2898910,0.3394518985145294,2340.0
37,799,3,59,3,3,4,7491,0,3,12,3,6,5,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9280228,0.36912915729335216,10256.146517284502
46,1034,1,86,3,3,3,10527,0,3,28,3,2,2,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13041378,0.40265628901598516,14765.762754471278
41,1276,5,91,3,4,1,16595,0,3,22,2,18,16,11,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20558722,0.6620405674972166,41372.344826424465
37,142,4,69,3,3,2,8834,0,3,9,6,9,5,7,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10944004,0.468252613491247,12970.543587581677
52,956,2,78,3,2,1,5577,1,3,18,3,10,9,6,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6909068,0.5785185274641181,6014.897827667386
32,1474,4,60,4,2,3,4707,0,3,6,2,4,2,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5831269,0.5752645899437668,5061.270424865311
24,535,3,38,3,1,4,2400,0,3,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2973241,0.3394518985145294,2400.0
38,1495,3,76,3,2,3,9824,0,3,18,4,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12170466,0.402164888266067,9824.0
37,446,4,65,3,2,2,6447,0,3,8,2,6,5,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7986868,0.457088717711423,6447.0
49,1245,4,58,2,5,3,19502,1,3,31,5,31,9,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24160059,0.7246688017185677,67268.98194223102
24,691,3,89,4,1,4,2725,1,3,6,3,6,5,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3375867,0.62460775282022,3064.5561264350995
26,703,2,66,3,2,2,6272,0,4,6,5,5,3,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7770069,0.5816145717333602,6783.886593911636
24,823,2,94,2,1,2,2127,0,4,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2635035,0.3394518985145294,2127.0
50,1246,3,99,3,5,2,18200,0,3,32,2,32,5,10,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,22547076,0.7405508978557497,63356.05268194928
25,622,1,40,3,1,3,2096,0,3,7,1,7,4,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2596630,0.40430753708806333,2096.0
24,1287,3,55,3,1,3,2886,1,3,6,4,6,3,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3575322,0.4605950597248222,2886.0
30,448,4,74,2,1,1,2033,0,3,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2518583,0.3394518985145294,2033.0
34,254,2,83,2,1,4,3622,1,3,6,3,6,5,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4487116,0.3394518985145294,3622.0
31,1365,4,46,3,2,1,4233,0,3,9,2,3,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5244054,0.3766696165457242,4233.0
35,538,2,54,2,2,4,3681,0,3,9,3,3,2,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4560208,0.3394518985145294,3681.0
31,525,4,66,4,2,4,5460,0,4,13,4,7,7,5,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6764123,0.685904081438209,6475.03628465262
27,798,4,66,2,1,3,2187,0,3,6,5,5,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2709366,0.3394518985145294,2187.0
37,558,3,75,3,2,3,9602,1,3,17,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11895441,0.48908132649564273,9602.0
20,959,3,83,2,1,2,2836,0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3513380,0.3394518985145294,2836.0
42,622,4,81,3,2,4,4089,0,3,10,4,10,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5065659,0.45782699352306044,4089.0
43,782,4,50,2,4,4,16627,1,3,21,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20598365,0.4692034996385155,36642.66988273439
38,362,1,43,3,1,1,2619,0,3,8,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3244549,0.19104715261262473,1809.8524926924642
43,1001,5,72,3,2,3,5679,1,3,10,3,8,7,4,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7035431,0.4794011383131501,5679.0
48,1236,4,40,2,4,1,15402,0,3,21,3,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19080773,0.3720995165855979,31699.615131677067
44,1112,4,50,2,2,3,5985,0,3,10,1,2,2,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7414519,0.3394518985145294,5985.0
34,204,3,31,3,1,3,2579,1,3,8,3,8,2,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3194995,0.48196361150579903,2579.0
27,1420,1,85,3,1,1,3041,0,3,5,3,4,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3767344,0.3394518985145294,3041.0
21,1343,1,49,3,1,3,3447,0,3,3,2,3,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4270317,0.3394518985145294,3447.0
44,1315,4,35,3,5,4,19513,1,3,26,2,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24173687,0.5949869740534514,62245.96164940999
22,604,1,69,3,1,3,2773,0,4,3,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3435332,0.43739890950205274,2773.0
33,1216,4,39,3,2,3,7104,0,3,6,3,5,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8800793,0.4130876924534954,7104.0
32,646,4,92,3,2,4,6322,1,3,6,2,6,4,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7832012,0.6249837294302151,7112.1471374578205
30,160,3,71,3,1,3,2083,0,4,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2580525,0.4062258654133615,2083.0
53,238,1,34,3,2,1,8381,0,4,18,2,14,7,8,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10382805,0.7074584372676375,10119.709162740071
34,1397,5,42,3,1,4,2691,0,3,10,4,10,9,8,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3333746,0.47059063366089693,2691.0
45,306,4,100,3,2,1,4286,0,3,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5309713,0.41463961921294934,4286.0
26,991,3,71,3,1,4,2659,1,3,3,2,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3294103,0.3719914280598545,2659.0
37,482,3,36,3,3,3,9434,0,3,10,2,10,7,7,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11687314,0.5159534218956675,14301.504582163727
29,1176,2,62,3,2,3,5561,0,3,6,5,6,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6889247,0.37452958559391014,5561.0
35,1017,4,82,1,2,4,6646,0,3,17,3,17,11,11,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8233399,0.3394518985145294,6646.0
33,1296,3,30,3,2,4,7725,0,4,15,2,13,11,4,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9570119,0.7063160837531005,9318.791746992702
54,397,4,88,3,3,2,10725,0,3,16,1,9,7,7,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13286670,0.429667148173017,15333.180164155607
36,913,2,48,2,2,2,8847,1,3,13,2,3,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10960109,0.3394518985145294,8847.0
27,1115,4,54,2,1,4,2045,0,3,5,0,4,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2533449,0.3394518985145294,2045.0
20,1362,1,32,3,1,3,1009,1,3,1,5,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1250000,0.3394518985145294,1009.0
33,1076,3,70,3,1,1,3348,1,3,10,3,10,8,9,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4147671,0.46509799809796415,3348.0
35,727,3,41,2,1,3,1281,0,3,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1586967,0.3394518985145294,1281.0
23,885,3,58,4,1,1,2819,0,3,5,3,3,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3492319,0.46039038720913517,2819.0
25,810,3,57,4,2,2,4851,0,4,4,4,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6009663,0.7200321639314052,5918.376027231247
38,243,4,46,2,2,4,4028,0,4,8,2,7,7,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4990089,0.4615739817603981,4028.0
29,806,4,76,1,1,4,2720,0,3,10,5,10,7,2,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3369673,0.3394518985145294,2720.0
48,817,1,56,4,2,2,8120,0,3,12,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10059465,0.48086040435229227,8120.0
27,1410,1,71,4,2,4,4647,1,4,6,3,6,5,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5756938,0.8148384431102195,6110.05424513319
37,1225,2,80,4,1,4,4680,0,3,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5797820,0.4512866408553067,4680.0
50,1207,1,74,4,1,3,3221,1,3,20,3,20,8,3,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3990337,0.7616206600623944,4063.6801460609718
34,1442,3,46,2,3,2,8621,0,3,9,3,8,7,7,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10680129,0.3394518985145294,11547.414817093759
24,693,2,65,3,2,3,4577,0,3,4,3,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5670218,0.4231294392043241,4577.0
39,408,4,80,2,2,3,4553,0,3,20,4,20,7,11,10,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5640486,0.4351622132923556,4553.0
32,929,3,55,3,2,4,5396,0,3,10,2,10,7,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6684836,0.49888453635526775,5396.0
50,562,2,50,3,2,3,6796,1,3,18,4,4,3,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8419227,0.6020858844390203,7489.775670647583
38,827,4,33,4,2,4,7625,0,3,10,4,9,7,1,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9446234,0.5701458568386834,8159.86215839496
27,608,2,68,3,3,1,7412,0,3,9,3,9,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9182359,0.650526915759608,12233.705499610214
32,1018,2,39,3,3,4,11159,0,3,10,6,7,7,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13824331,0.5199804846458269,16961.46222816278
47,703,4,42,3,2,1,4960,0,3,20,2,7,7,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6144698,0.3744988994480186,4960.0
40,580,4,48,2,3,1,10475,1,4,20,2,18,13,1,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12976957,0.8193712022363709,19057.913343425986
53,970,3,59,4,4,3,14814,0,3,32,3,5,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18352329,0.6760249505515598,37242.95042620621
41,427,4,73,2,5,4,19141,0,3,23,2,21,6,12,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23712834,0.5171649002653513,58080.10671195818
60,1179,4,84,3,2,1,5405,0,3,10,1,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6695986,0.4044432959435533,5405.0
27,294,2,32,3,3,1,8793,0,4,9,4,9,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10893211,0.6982150778001451,14932.405179096677
41,314,3,59,2,5,3,19189,0,3,22,3,22,7,2,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23772299,0.6208906313580466,62206.54065025911
50,316,4,54,3,1,2,3875,0,3,4,2,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4800545,0.3394518985145294,3875.0
28,654,2,67,1,1,2,2216,1,3,10,4,7,7,3,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2745292,0.3394518985145294,2216.0
36,427,3,63,4,3,1,11713,0,3,10,2,8,7,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14510654,0.6480220542665432,19303.28232162402
38,168,3,81,3,3,3,7861,1,3,10,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9738603,0.5425712531252221,12126.152620817373
44,381,3,49,1,1,3,3708,0,3,9,5,5,2,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4593657,0.3394518985145294,3708.0
47,217,3,49,3,4,3,13770,1,3,28,2,22,2,11,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17058969,0.8956130931481022,39153.88843897405
30,501,5,99,3,2,4,5304,0,4,10,2,8,7,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6570862,0.5560430022944757,5601.252084169899
29,1396,3,99,3,1,3,2642,0,3,1,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3273043,0.3394518985145294,2642.0
42,933,3,57,4,1,3,2759,1,3,7,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3417988,0.541818346707522,2874.376818566053
43,775,3,47,2,2,4,6804,0,3,7,5,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8429138,0.3394518985145294,6804.0
34,970,2,96,3,2,3,6142,0,3,10,2,5,1,4,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7609019,0.3701302109200083,6142.0
23,650,1,37,3,1,1,2500,0,3,5,2,4,3,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3097126,0.3650798594409147,2500.0
39,141,3,44,4,2,2,6389,0,3,12,3,8,3,3,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7915015,0.6100811404199805,7092.308406143256
56,832,3,81,3,4,4,11103,0,3,30,1,10,7,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13754955,0.5642702459248591,26052.138810755565
40,804,1,86,2,1,4,2342,1,4,5,2,4,2,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2901388,0.5216200904935716,2392.634251935945
27,975,3,55,2,2,1,6811,0,3,9,2,7,6,0,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8437810,0.3394518985145294,6811.0
29,1090,3,83,3,1,2,2297,0,3,2,2,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2845639,0.37003519189218714,2297.0
53,346,3,86,3,2,4,2450,0,3,19,4,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3035183,0.4751682910190559,2450.0
35,1225,4,61,3,2,1,5093,0,3,16,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6309465,0.4015921257528864,5093.0
32,430,4,80,3,2,4,5309,0,3,10,2,10,8,4,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6577056,0.4483888614494306,5309.0
38,268,5,92,3,1,3,3057,1,3,6,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3787166,0.4750325611143227,3057.0
34,167,5,32,3,2,1,5121,0,3,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6344153,0.37920050253009874,4502.385773456635
52,621,4,31,2,4,1,16856,0,3,34,3,34,6,1,16,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20882061,0.5700159534197912,39696.283366266
33,527,4,63,3,1,4,2686,1,3,10,2,10,9,7,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3327552,0.46315939764777625,2686.0
25,883,1,32,3,2,4,6180,0,4,6,5,6,5,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7656095,0.5585890442172724,6542.080293262744
45,954,2,46,1,2,3,6632,0,3,9,3,8,7,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8216056,0.3394518985145294,6632.0
23,310,1,79,4,1,3,3505,0,3,2,3,2,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4342170,0.4375942519374175,3505.0
47,719,2,77,4,2,3,6397,1,3,8,2,5,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7924926,0.6702240984187532,7485.923557584765
34,304,3,60,3,2,4,6274,0,4,6,5,6,5,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7772547,0.53432287176455,6489.341697450785
55,725,3,78,3,5,1,19859,1,3,24,2,5,2,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24602329,0.6147909230477241,64136.265881609506
36,1434,4,76,2,3,1,7587,0,3,10,1,10,7,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9399158,0.37422582565980156,10426.251339280914
52,715,4,41,3,1,4,4258,0,3,5,3,4,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5275025,0.35279609091715225,4258.0
26,575,2,71,1,1,4,4364,0,3,5,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5406343,0.3394518985145294,4364.0
29,657,3,66,3,2,3,4335,0,3,11,3,8,7,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5370416,0.4373718829928557,4335.0
26,1146,3,38,2,2,1,5326,0,3,6,2,4,3,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6598117,0.3394518985145294,5326.0
34,182,4,72,4,1,4,3280,0,3,10,2,4,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4063429,0.4948950063575568,3280.0
54,376,4,95,3,2,1,5485,1,3,9,4,5,3,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6795094,0.5421200336479902,5716.028384559227
27,829,1,84,3,2,4,4342,0,3,5,3,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5379088,0.4179507248782103,4342.0
37,571,1,82,3,1,1,2782,1,3,6,3,5,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3446482,0.5162562360678448,2827.2248487407437
38,240,4,75,4,2,1,5980,1,3,17,2,15,7,4,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7408325,0.8784950065852276,8243.40013937966
34,121,4,86,2,1,1,4381,0,3,6,3,6,5,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5427403,0.3394518985145294,4381.0
35,384,4,72,3,1,4,2572,0,3,3,1,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3186323,0.3394518985145294,2572.0
30,921,3,38,1,1,3,3833,0,4,7,2,2,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4748513,0.3394518985145294,3833.0
40,791,2,38,4,2,2,4244,0,4,8,2,8,7,3,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5257681,0.7093718340498613,5132.574063707611
34,1111,2,93,3,2,1,6500,0,3,6,1,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8052527,0.402288007744387,6500.0
42,570,3,66,3,5,4,18430,0,3,24,4,24,7,14,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22832012,0.7538876840539456,64648.300034228436
23,1243,3,63,4,1,1,1601,1,4,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1983399,0.5404097573860139,1665.6960215750082
24,1092,3,60,2,1,2,2694,0,3,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3337463,0.3394518985145294,2694.0
52,1325,4,82,3,2,3,3149,0,4,9,3,5,2,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3901140,0.520364432172789,3213.1275969121125
50,691,3,64,3,4,3,17639,0,3,30,3,4,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21852081,0.5742096782329692,41651.22677152702
29,805,2,36,2,1,1,2319,1,3,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2872894,0.3394518985145294,2319.0
33,213,3,49,3,3,3,11691,0,3,14,3,13,9,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14483399,0.608949206589276,18810.225174235224
33,118,3,69,3,2,1,5324,0,3,6,3,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6595639,0.3434903838848452,5324.0
47,202,2,33,3,4,4,16752,1,3,26,3,26,14,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20753221,0.9124296470002918,48055.53216982333
36,676,3,35,3,2,2,5228,0,3,10,2,9,7,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6476710,0.5216118969135709,5340.986997064149
29,1252,2,81,4,1,3,2700,0,4,10,3,10,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3344896,0.6944893909770206,3225.1213556379553
58,286,4,31,3,5,2,19246,1,3,40,2,31,15,13,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23842914,0.883250791561286,72490.08946877703
35,1258,4,40,4,1,3,2506,0,3,7,0,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3104559,0.4130249162900027,2506.0
42,932,2,43,2,2,4,6062,1,3,8,4,4,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7509911,0.36232138322062346,6062.0
28,890,4,46,3,1,3,4382,0,3,5,3,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5428642,0.3394518985145294,4382.0
36,1041,3,36,3,1,2,2143,0,3,8,2,5,2,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2654856,0.3538402780000127,2143.0
32,859,3,98,2,2,3,6162,0,3,14,3,14,13,6,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7633796,0.417569035088558,6162.0
40,720,4,51,2,2,3,5094,0,3,10,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6310704,0.3394518985145294,5094.0
30,946,3,52,2,2,4,6877,1,4,12,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8519574,0.47663409844467053,6716.312695004
45,252,3,95,2,1,3,2274,0,3,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2817146,0.3394518985145294,2274.0
42,933,3,98,3,2,2,4434,0,3,10,3,9,8,7,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5493062,0.5120458111867928,4487.41112680224
38,471,3,45,2,2,1,6288,0,3,13,3,4,3,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7789891,0.3394518985145294,6288.0
34,702,4,100,2,1,4,2553,0,3,6,3,5,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3162785,0.3394518985145294,2553.0
49,1184,3,43,3,3,4,7654,0,3,9,3,9,8,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9482161,0.5459825790722238,11832.950660218801
55,436,1,37,3,2,4,5160,0,3,12,3,9,7,7,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6392468,0.49691261658166486,5160.0
